date,Open,High,Low,Close,Volume
2024-12-18 10:08:00-05:00,125.66000366210938,125.70989990234375,125.57420349121094,125.62000274658203,86308
2024-12-18 10:09:00-05:00,125.60009765625,125.66000366210938,125.5199966430664,125.58999633789062,69264
2024-12-18 10:10:00-05:00,125.58000183105469,125.69000244140625,125.56749725341797,125.66000366210938,110793
2024-12-18 10:11:00-05:00,125.66000366210938,125.69989776611328,125.55000305175781,125.61000061035156,68093
2024-12-18 10:12:00-05:00,125.58000183105469,125.60990142822266,125.45010375976562,125.60990142822266,77026
2024-12-18 10:13:00-05:00,125.58000183105469,125.65989685058594,125.56089782714844,125.64990234375,85834
2024-12-18 10:14:00-05:00,125.625,125.79000091552734,125.625,125.74749755859375,86785
2024-12-18 10:15:00-05:00,125.73999786376953,125.73999786376953,125.55000305175781,125.57990264892578,134549
2024-12-18 10:16:00-05:00,125.55999755859375,125.68000030517578,125.47000122070312,125.5199966430664,84225
2024-12-18 10:17:00-05:00,125.5199966430664,125.625,125.47000122070312,125.4800033569336,46910
2024-12-18 10:18:00-05:00,125.4800033569336,125.55989837646484,125.4000015258789,125.5199966430664,60363
2024-12-18 10:19:00-05:00,125.49430084228516,125.51000213623047,125.31999969482422,125.35350036621094,69383
2024-12-18 10:20:00-05:00,125.36250305175781,125.44000244140625,125.27999877929688,125.42500305175781,74582
2024-12-18 10:21:00-05:00,,,,,0
2024-12-18 10:22:00-05:00,125.37000274658203,125.37000274658203,125.22200012207031,125.2300033569336,629278
2024-12-18 10:23:00-05:00,125.22129821777344,125.25,125.07340240478516,125.11740112304688,123533
2024-12-18 10:24:00-05:00,125.0999984741211,125.2499008178711,125.07129669189453,125.21499633789062,84916
2024-12-18 10:25:00-05:00,125.22250366210938,125.27999877929688,125.02200317382812,125.0625991821289,103049
2024-12-18 10:26:00-05:00,125.08000183105469,125.0999984741211,124.91000366210938,124.91999816894531,234476
2024-12-18 10:27:00-05:00,124.91999816894531,124.93000030517578,124.80999755859375,124.88999938964844,124083
2024-12-18 10:28:00-05:00,124.87999725341797,124.98999786376953,124.87000274658203,124.97019958496094,112711
2024-12-18 10:29:00-05:00,124.9749984741211,125.02999877929688,124.9000015258789,124.98999786376953,83494
2024-12-18 10:30:00-05:00,125.00969696044922,125.08000183105469,124.98899841308594,125.06999969482422,105412
2024-12-18 10:31:00-05:00,125.07499694824219,125.2699966430664,125.02999877929688,125.17379760742188,132017
2024-12-18 10:32:00-05:00,125.18990325927734,125.19999694824219,125.08499908447266,125.08499908447266,76590
2024-12-18 10:33:00-05:00,125.0780029296875,125.19000244140625,125.05999755859375,125.12999725341797,53520
2024-12-18 10:34:00-05:00,125.125,125.16999816894531,125.11000061035156,125.1500015258789,70448
2024-12-18 10:35:00-05:00,125.13760375976562,125.18990325927734,125.06999969482422,125.06999969482422,68339
2024-12-18 10:36:00-05:00,125.06670379638672,125.1240005493164,124.9800033569336,125.08799743652344,93736
2024-12-18 10:37:00-05:00,125.08000183105469,125.21869659423828,125.06199645996094,125.14649963378906,80126
2024-12-18 10:38:00-05:00,125.13500213623047,125.1895980834961,125.13500213623047,125.15499877929688,46185
2024-12-18 10:39:00-05:00,125.16000366210938,125.2979965209961,125.1500015258789,125.26499938964844,79690
2024-12-18 10:40:00-05:00,125.27999877929688,125.33999633789062,125.26000213623047,125.31999969482422,82404
2024-12-18 10:41:00-05:00,125.33000183105469,125.43489837646484,125.30500030517578,125.35260009765625,115468
2024-12-18 10:42:00-05:00,125.37999725341797,125.40070343017578,125.33499908447266,125.34390258789062,38848
2024-12-18 10:43:00-05:00,125.36000061035156,125.37989807128906,125.11000061035156,125.13999938964844,75133
2024-12-18 10:44:00-05:00,125.16000366210938,125.31710052490234,125.12989807128906,125.29000091552734,51325
2024-12-18 10:45:00-05:00,125.30000305175781,125.4000015258789,125.29000091552734,125.3499984741211,64565
2024-12-18 10:46:00-05:00,125.3499984741211,125.43000030517578,125.34010314941406,125.43000030517578,48885
2024-12-18 10:47:00-05:00,125.42759704589844,125.4635009765625,125.29000091552734,125.31220245361328,79226
2024-12-18 10:48:00-05:00,125.32499694824219,125.37999725341797,125.29000091552734,125.29000091552734,40398
2024-12-18 10:49:00-05:00,125.30619812011719,125.39700317382812,125.30049896240234,125.37000274658203,38508
2024-12-18 10:50:00-05:00,125.36499786376953,125.4800033569336,125.33000183105469,125.44499969482422,62001
2024-12-18 10:51:00-05:00,125.44499969482422,125.52010345458984,125.2699966430664,125.28500366210938,74291
2024-12-18 10:52:00-05:00,125.2699966430664,125.27999877929688,125.03070068359375,125.04000091552734,87503
2024-12-18 10:53:00-05:00,125.03500366210938,125.08480072021484,124.95999908447266,125.07009887695312,121987
2024-12-18 10:54:00-05:00,125.12000274658203,125.20999908447266,125.04499816894531,125.19999694824219,68662
2024-12-18 10:55:00-05:00,125.19599914550781,125.4800033569336,125.19200134277344,125.46050262451172,115505
2024-12-18 10:56:00-05:00,125.47000122070312,125.68000030517578,125.45020294189453,125.61000061035156,110414
2024-12-18 10:57:00-05:00,125.62789916992188,125.6854019165039,125.55000305175781,125.58000183105469,142324
2024-12-18 10:58:00-05:00,125.59010314941406,125.66999816894531,125.54499816894531,125.55999755859375,97013
2024-12-18 10:59:00-05:00,125.55290222167969,125.61910247802734,125.47000122070312,125.47000122070312,74871
2024-12-18 11:00:00-05:00,125.50489807128906,125.52970123291016,125.47000122070312,125.5,52070
2024-12-18 11:01:00-05:00,125.4800033569336,125.5198974609375,125.44999694824219,125.45999908447266,57761
2024-12-18 11:02:00-05:00,125.4749984741211,125.57740020751953,125.45999908447266,125.55500030517578,69709
2024-12-18 11:03:00-05:00,125.55000305175781,125.75,125.5,125.74369812011719,129706
2024-12-18 11:04:00-05:00,125.72750091552734,125.76000213623047,125.69000244140625,125.75990295410156,105998
2024-12-18 11:05:00-05:00,125.74500274658203,125.7699966430664,125.70010375976562,125.72010040283203,73151
2024-12-18 11:06:00-05:00,125.7300033569336,125.74500274658203,125.7300033569336,125.73999786376953,1372
2024-12-18 11:07:00-05:00,,,,,0
2024-12-18 11:08:00-05:00,125.7571029663086,125.83499908447266,125.7300033569336,125.80999755859375,545247
2024-12-18 11:09:00-05:00,125.80000305175781,125.8499984741211,125.68399810791016,125.75,107650
2024-12-18 11:10:00-05:00,125.73999786376953,125.87000274658203,125.73380279541016,125.87000274658203,129307
2024-12-18 11:11:00-05:00,125.8781967163086,126.0,125.81999969482422,125.86000061035156,163819
2024-12-18 11:12:00-05:00,125.87989807128906,126.01000213623047,125.79000091552734,125.81700134277344,117066
2024-12-18 11:13:00-05:00,125.80999755859375,125.81999969482422,125.47000122070312,125.5198974609375,114302
2024-12-18 11:14:00-05:00,125.5,125.77999877929688,125.5,125.62999725341797,112748
2024-12-18 11:15:00-05:00,125.63999938964844,125.66619873046875,125.37000274658203,125.39990234375,69648
2024-12-18 11:16:00-05:00,125.38999938964844,125.61000061035156,125.38999938964844,125.50499725341797,87053
2024-12-18 11:17:00-05:00,125.54460144042969,125.54460144042969,125.41999816894531,125.4749984741211,61886
2024-12-18 11:18:00-05:00,125.45999908447266,125.51000213623047,125.39009857177734,125.45999908447266,69358
2024-12-18 11:19:00-05:00,125.44000244140625,125.45999908447266,125.2405014038086,125.33000183105469,96964
2024-12-18 11:20:00-05:00,125.33000183105469,125.36000061035156,125.2699966430664,125.33999633789062,39324
2024-12-18 11:21:00-05:00,125.31999969482422,125.31999969482422,125.18000030517578,125.2300033569336,59404
2024-12-18 11:22:00-05:00,125.25,125.26000213623047,125.1500015258789,125.1697998046875,87080
2024-12-18 11:23:00-05:00,125.15599822998047,125.26000213623047,125.0999984741211,125.2300033569336,68810
2024-12-18 11:24:00-05:00,125.23999786376953,125.26000213623047,125.19999694824219,125.22000122070312,39365
2024-12-18 11:25:00-05:00,125.25969696044922,125.32959747314453,125.19999694824219,125.32669830322266,35568
2024-12-18 11:26:00-05:00,125.32499694824219,125.38999938964844,125.25,125.30000305175781,43664
2024-12-18 11:27:00-05:00,125.30500030517578,125.55000305175781,125.29010009765625,125.52999877929688,61826
2024-12-18 11:28:00-05:00,125.52999877929688,125.64990234375,125.52999877929688,125.625,54971
2024-12-18 11:29:00-05:00,125.6449966430664,125.79000091552734,125.61000061035156,125.79000091552734,63457
2024-12-18 11:30:00-05:00,125.77999877929688,125.79989624023438,125.60040283203125,125.68000030517578,76339
2024-12-18 11:31:00-05:00,125.68499755859375,125.69999694824219,125.6500015258789,125.68000030517578,50321
2024-12-18 11:32:00-05:00,125.69000244140625,125.76000213623047,125.6500015258789,125.68000030517578,43742
2024-12-18 11:33:00-05:00,125.66999816894531,125.73750305175781,125.62999725341797,125.66000366210938,45471
2024-12-18 11:34:00-05:00,125.66500091552734,125.70899963378906,125.61000061035156,125.69000244140625,54307
2024-12-18 11:35:00-05:00,125.66500091552734,125.70999908447266,125.61499786376953,125.65010070800781,41990
2024-12-18 11:36:00-05:00,125.6500015258789,125.77999877929688,125.5999984741211,125.66000366210938,59102
2024-12-18 11:37:00-05:00,125.63500213623047,125.69999694824219,125.62999725341797,125.69999694824219,29075
2024-12-18 11:38:00-05:00,125.69000244140625,125.75,125.66000366210938,125.75,41615
2024-12-18 11:39:00-05:00,125.73999786376953,125.80999755859375,125.6500015258789,125.80000305175781,43130
2024-12-18 11:40:00-05:00,125.80999755859375,125.86990356445312,125.7699966430664,125.83000183105469,51703
2024-12-18 11:41:00-05:00,125.86000061035156,125.87000274658203,125.69000244140625,125.69000244140625,47269
2024-12-18 11:42:00-05:00,125.69499969482422,125.70559692382812,125.58499908447266,125.58499908447266,77825
2024-12-18 11:43:00-05:00,125.58000183105469,125.625,125.47000122070312,125.59130096435547,64967
2024-12-18 11:44:00-05:00,125.5988998413086,125.6156005859375,125.55899810791016,125.57550048828125,25143
2024-12-18 11:45:00-05:00,125.56500244140625,125.62989807128906,125.52010345458984,125.59649658203125,42396
2024-12-18 11:46:00-05:00,125.61000061035156,125.63099670410156,125.46009826660156,125.4749984741211,40878
2024-12-18 11:47:00-05:00,125.4749984741211,125.56999969482422,125.46859741210938,125.55069732666016,32405
2024-12-18 11:48:00-05:00,125.55999755859375,125.62999725341797,125.52999877929688,125.5999984741211,30406
2024-12-18 11:49:00-05:00,125.61370086669922,125.67990112304688,125.60009765625,125.62000274658203,69202
2024-12-18 11:50:00-05:00,125.61280059814453,125.76000213623047,125.61280059814453,125.71900177001953,33988
2024-12-18 11:51:00-05:00,125.70999908447266,125.73930358886719,125.64839935302734,125.64839935302734,21880
2024-12-18 11:52:00-05:00,125.63999938964844,125.83000183105469,125.54010009765625,125.81500244140625,1045168
2024-12-18 11:53:00-05:00,125.81500244140625,125.87000274658203,125.79199981689453,125.80999755859375,51556
2024-12-18 11:54:00-05:00,125.81710052490234,125.87000274658203,125.73200225830078,125.73500061035156,41425
2024-12-18 11:55:00-05:00,125.72029876708984,125.80000305175781,125.69000244140625,125.79409790039062,49305
2024-12-18 11:56:00-05:00,125.80000305175781,125.91000366210938,125.75,125.86000061035156,68346
2024-12-18 11:57:00-05:00,125.87229919433594,126.05000305175781,125.80999755859375,126.0199966430664,111377
2024-12-18 11:58:00-05:00,126.03500366210938,126.13999938964844,126.03500366210938,126.13999938964844,58675
2024-12-18 11:59:00-05:00,126.12010192871094,126.28949737548828,126.12010192871094,126.24009704589844,111307
2024-12-18 12:00:00-05:00,126.2699966430664,126.7300033569336,126.16000366210938,126.7300033569336,250079
2024-12-18 12:01:00-05:00,126.7300033569336,126.79989624023438,126.54000091552734,126.7750015258789,175880
2024-12-18 12:02:00-05:00,126.77030181884766,126.79000091552734,126.69999694824219,126.7699966430664,139672
2024-12-18 12:03:00-05:00,126.7699966430664,127.13510131835938,126.76000213623047,127.06999969482422,266683
2024-12-18 12:04:00-05:00,127.06999969482422,127.22000122070312,126.94000244140625,127.18479919433594,162164
2024-12-18 12:05:00-05:00,127.19000244140625,127.31430053710938,127.05000305175781,127.0999984741211,140435
2024-12-18 12:06:00-05:00,127.08499908447266,127.23999786376953,127.06999969482422,127.16699981689453,110135
2024-12-18 12:07:00-05:00,127.17430114746094,127.18000030517578,126.86009979248047,126.92500305175781,960634
2024-12-18 12:08:00-05:00,126.91999816894531,127.26000213623047,126.90689849853516,127.21520233154297,154244
2024-12-18 12:09:00-05:00,127.21600341796875,127.30000305175781,127.13999938964844,127.2699966430664,110178
2024-12-18 12:10:00-05:00,127.2699966430664,127.29000091552734,127.19000244140625,127.26000213623047,78838
2024-12-18 12:11:00-05:00,127.23999786376953,127.35990142822266,127.2300033569336,127.30500030517578,110749
2024-12-18 12:12:00-05:00,127.32559967041016,127.37000274658203,127.1500015258789,127.18099975585938,103440
2024-12-18 12:13:00-05:00,127.18000030517578,127.33000183105469,127.13999938964844,127.33000183105469,73118
2024-12-18 12:14:00-05:00,127.31999969482422,127.38990020751953,127.27999877929688,127.37999725341797,87821
2024-12-18 12:15:00-05:00,127.37259674072266,127.38680267333984,127.20999908447266,127.25,149541
2024-12-18 12:16:00-05:00,127.2697982788086,127.35980224609375,127.22640228271484,127.23999786376953,76997
2024-12-18 12:17:00-05:00,127.23999786376953,127.33000183105469,127.20999908447266,127.30000305175781,84532
2024-12-18 12:18:00-05:00,127.23999786376953,127.44999694824219,127.2300033569336,127.44999694824219,81922
2024-12-18 12:19:00-05:00,127.43000030517578,127.67960357666016,127.410400390625,127.67769622802734,155411
2024-12-18 12:20:00-05:00,127.68000030517578,127.75,127.5199966430664,127.55999755859375,116314
2024-12-18 12:21:00-05:00,127.55220031738281,127.66000366210938,127.51000213623047,127.52999877929688,82485
2024-12-18 12:22:00-05:00,127.53500366210938,127.72000122070312,127.53500366210938,127.66960144042969,77980
2024-12-18 12:23:00-05:00,127.68000030517578,127.7490005493164,127.6500015258789,127.74759674072266,79770
2024-12-18 12:24:00-05:00,127.73590087890625,127.74500274658203,127.66999816894531,127.72920227050781,47336
2024-12-18 12:25:00-05:00,127.71499633789062,127.7300033569336,127.65010070800781,127.70500183105469,49056
2024-12-18 12:26:00-05:00,127.70500183105469,127.72000122070312,127.56999969482422,127.66000366210938,99311
2024-12-18 12:27:00-05:00,127.67500305175781,127.69000244140625,127.4551010131836,127.56999969482422,107399
2024-12-18 12:28:00-05:00,127.53089904785156,127.65959930419922,127.5199966430664,127.62000274658203,73547
2024-12-18 12:29:00-05:00,127.63999938964844,127.68000030517578,127.62999725341797,127.63999938964844,34515
2024-12-18 12:30:00-05:00,127.63999938964844,127.6500015258789,127.47000122070312,127.51010131835938,71826
2024-12-18 12:31:00-05:00,127.5199966430664,127.54000091552734,127.41000366210938,127.45819854736328,65422
2024-12-18 12:32:00-05:00,127.48100280761719,127.55000305175781,127.43009948730469,127.53350067138672,43404
2024-12-18 12:33:00-05:00,127.54000091552734,127.55000305175781,127.30999755859375,127.3499984741211,76120
2024-12-18 12:34:00-05:00,127.35759735107422,127.4000015258789,127.32859802246094,127.3499984741211,62722
2024-12-18 12:35:00-05:00,127.3499984741211,127.4791030883789,127.30000305175781,127.41500091552734,44420
2024-12-18 12:36:00-05:00,127.41000366210938,127.53240203857422,127.3499984741211,127.3499984741211,53275
2024-12-18 12:37:00-05:00,127.33999633789062,127.53990173339844,127.33999633789062,127.5199966430664,36563
2024-12-18 12:38:00-05:00,127.5,127.52999877929688,127.37000274658203,127.37000274658203,31033
2024-12-18 12:39:00-05:00,127.36940002441406,127.38999938964844,127.2468032836914,127.27999877929688,49774
2024-12-18 12:40:00-05:00,127.28240203857422,127.28240203857422,127.13999938964844,127.15979766845703,39915
2024-12-18 12:41:00-05:00,127.13999938964844,127.1449966430664,127.01000213623047,127.0886001586914,73947
2024-12-18 12:42:00-05:00,127.05999755859375,127.06999969482422,126.9801025390625,127.0199966430664,48345
2024-12-18 12:43:00-05:00,127.01499938964844,127.10990142822266,127.01000213623047,127.05229949951172,73587
2024-12-18 12:44:00-05:00,127.05220031738281,127.1500015258789,127.01000213623047,127.1500015258789,53944
2024-12-18 12:45:00-05:00,127.13500213623047,127.16000366210938,127.02010345458984,127.11000061035156,47070
2024-12-18 12:46:00-05:00,127.12999725341797,127.1498031616211,127.01000213623047,127.0614013671875,22040
2024-12-18 12:47:00-05:00,127.05999755859375,127.05999755859375,126.97019958496094,127.02999877929688,33787
2024-12-18 12:48:00-05:00,127.0250015258789,127.11000061035156,127.0250015258789,127.05999755859375,34838
2024-12-18 12:49:00-05:00,127.06500244140625,127.12979888916016,127.02010345458984,127.08999633789062,33847
2024-12-18 12:50:00-05:00,127.09980010986328,127.13999938964844,126.9802017211914,127.01000213623047,41795
2024-12-18 12:51:00-05:00,127.05000305175781,127.09919738769531,126.93299865722656,126.93299865722656,30238
2024-12-18 12:52:00-05:00,126.93199920654297,126.97470092773438,126.84500122070312,126.84500122070312,42058
2024-12-18 12:53:00-05:00,126.86000061035156,126.93000030517578,126.8134994506836,126.86000061035156,28303
2024-12-18 12:54:00-05:00,126.86000061035156,127.0199966430664,126.8499984741211,127.0199966430664,65604
2024-12-18 12:55:00-05:00,127.0250015258789,127.02999877929688,126.9000015258789,126.94499969482422,35660
2024-12-18 12:56:00-05:00,126.98999786376953,127.08000183105469,126.94000244140625,127.05999755859375,41628
2024-12-18 12:57:00-05:00,127.08499908447266,127.13999938964844,127.06230163574219,127.12079620361328,48440
2024-12-18 12:58:00-05:00,127.13809967041016,127.19000244140625,127.0999984741211,127.19000244140625,38098
2024-12-18 12:59:00-05:00,127.16999816894531,127.2698974609375,127.16999816894531,127.23619842529297,58196
2024-12-18 13:00:00-05:00,127.2300033569336,127.38999938964844,127.2249984741211,127.31939697265625,87536
2024-12-18 13:01:00-05:00,127.3114013671875,127.43000030517578,127.2699966430664,127.36499786376953,40967
2024-12-18 13:02:00-05:00,127.37000274658203,127.3949966430664,127.28130340576172,127.36000061035156,53834
2024-12-18 13:03:00-05:00,127.3499984741211,127.43990325927734,127.30110168457031,127.30110168457031,28948
2024-12-18 13:04:00-05:00,127.30500030517578,127.31999969482422,127.22200012207031,127.23999786376953,33253
2024-12-18 13:05:00-05:00,127.25,127.25250244140625,127.10009765625,127.1500015258789,85463
2024-12-18 13:06:00-05:00,127.16999816894531,127.33000183105469,127.15160369873047,127.33000183105469,179638
2024-12-18 13:07:00-05:00,127.33000183105469,127.38469696044922,127.2300033569336,127.33000183105469,42038
2024-12-18 13:08:00-05:00,127.3550033569336,127.55999755859375,127.34030151367188,127.55390167236328,101465
2024-12-18 13:09:00-05:00,127.56990051269531,127.56990051269531,127.38009643554688,127.4800033569336,40724
2024-12-18 13:10:00-05:00,127.47989654541016,127.53500366210938,127.44999694824219,127.51499938964844,42353
2024-12-18 13:11:00-05:00,127.52999877929688,127.55000305175781,127.49079895019531,127.55000305175781,41883
2024-12-18 13:12:00-05:00,127.54499816894531,127.55999755859375,127.40499877929688,127.40499877929688,46632
2024-12-18 13:13:00-05:00,127.4000015258789,127.44999694824219,127.33999633789062,127.33999633789062,32790
2024-12-18 13:14:00-05:00,127.33999633789062,127.36000061035156,127.30999755859375,127.36000061035156,31172
2024-12-18 13:15:00-05:00,127.36990356445312,127.37000274658203,127.29000091552734,127.31500244140625,43238
2024-12-18 13:16:00-05:00,127.32019805908203,127.36949920654297,127.31999969482422,127.34750366210938,326713
2024-12-18 13:17:00-05:00,127.35009765625,127.41000366210938,127.33000183105469,127.36250305175781,42650
2024-12-18 13:18:00-05:00,127.37000274658203,127.37000274658203,127.2699966430664,127.33999633789062,41642
2024-12-18 13:19:00-05:00,127.34549713134766,127.3499984741211,127.2699966430664,127.3499984741211,25471
2024-12-18 13:20:00-05:00,127.31999969482422,127.34249877929688,127.24970245361328,127.2699966430664,21597
2024-12-18 13:21:00-05:00,127.27999877929688,127.33000183105469,127.26029968261719,127.29000091552734,17481
2024-12-18 13:22:00-05:00,127.30000305175781,127.30989837646484,127.2300033569336,127.30000305175781,27478
2024-12-18 13:23:00-05:00,127.30999755859375,127.3550033569336,127.29000091552734,127.33000183105469,25686
2024-12-18 13:24:00-05:00,127.33499908447266,127.51000213623047,127.31999969482422,127.48999786376953,45809
2024-12-18 13:25:00-05:00,127.48999786376953,127.52999877929688,127.40290069580078,127.47000122070312,36934
2024-12-18 13:26:00-05:00,127.48989868164062,127.55000305175781,127.45860290527344,127.46099853515625,33977
2024-12-18 13:27:00-05:00,127.48049926757812,127.56600189208984,127.44999694824219,127.48049926757812,38179
2024-12-18 13:28:00-05:00,127.48999786376953,127.51000213623047,127.37000274658203,127.42500305175781,820124
2024-12-18 13:29:00-05:00,127.41000366210938,127.61000061035156,127.38999938964844,127.5645980834961,58552
2024-12-18 13:30:00-05:00,127.56500244140625,127.62000274658203,127.37999725341797,127.42009735107422,44954
2024-12-18 13:31:00-05:00,127.4749984741211,127.51000213623047,127.37999725341797,127.44499969482422,58231
2024-12-18 13:32:00-05:00,127.4000015258789,127.4000015258789,127.27660369873047,127.28500366210938,46537
2024-12-18 13:33:00-05:00,127.27079772949219,127.33499908447266,127.2301025390625,127.25,33289
2024-12-18 13:34:00-05:00,127.23999786376953,127.23999786376953,127.13999938964844,127.16400146484375,40939
2024-12-18 13:35:00-05:00,127.17500305175781,127.21499633789062,127.1449966430664,127.16999816894531,38874
2024-12-18 13:36:00-05:00,127.1509017944336,127.19499969482422,127.12999725341797,127.17990112304688,31218
2024-12-18 13:37:00-05:00,127.15010070800781,127.18000030517578,127.08999633789062,127.13999938964844,33220
2024-12-18 13:38:00-05:00,127.12529754638672,127.18000030517578,127.11000061035156,127.16349792480469,34233
2024-12-18 13:39:00-05:00,127.1500015258789,127.18499755859375,127.125,127.16000366210938,69593
2024-12-18 13:40:00-05:00,127.16999816894531,127.18000030517578,127.11000061035156,127.14759826660156,34827
2024-12-18 13:41:00-05:00,127.1500015258789,127.19999694824219,127.11009979248047,127.1500015258789,31722
2024-12-18 13:42:00-05:00,127.13999938964844,127.13999938964844,127.00810241699219,127.01000213623047,34312
2024-12-18 13:43:00-05:00,127.00140380859375,127.07990264892578,126.95010375976562,127.05000305175781,42756
2024-12-18 13:44:00-05:00,127.06999969482422,127.06999969482422,126.98090362548828,126.98090362548828,42556
2024-12-18 13:45:00-05:00,126.98999786376953,127.05500030517578,126.97000122070312,127.02999877929688,25865
2024-12-18 13:46:00-05:00,127.04000091552734,127.05000305175781,126.99009704589844,127.0000991821289,32079
2024-12-18 13:47:00-05:00,127.0,127.11000061035156,126.94000244140625,127.05999755859375,339559
2024-12-18 13:48:00-05:00,127.06500244140625,127.07499694824219,126.97000122070312,126.97000122070312,21103
2024-12-18 13:49:00-05:00,126.97470092773438,127.05500030517578,126.94999694824219,127.02999877929688,20951
2024-12-18 13:50:00-05:00,127.03690338134766,127.06500244140625,127.0,127.06500244140625,19966
2024-12-18 13:51:00-05:00,127.05400085449219,127.08000183105469,127.01589965820312,127.08000183105469,27875
2024-12-18 13:52:00-05:00,127.08000183105469,127.0999984741211,127.0,127.03990173339844,23192
2024-12-18 13:53:00-05:00,127.0199966430664,127.1500015258789,127.0199966430664,127.12999725341797,41541
2024-12-18 13:54:00-05:00,127.13259887695312,127.2699966430664,127.13259887695312,127.24079895019531,62959
2024-12-18 13:55:00-05:00,127.26580047607422,127.29000091552734,126.92009735107422,126.94000244140625,97116
2024-12-18 13:56:00-05:00,126.94999694824219,127.11000061035156,126.94999694824219,127.0999984741211,34573
2024-12-18 13:57:00-05:00,127.10009765625,127.30000305175781,127.10009765625,127.27999877929688,32894
2024-12-18 13:58:00-05:00,127.25160217285156,127.33989715576172,127.2300033569336,127.33000183105469,32757
2024-12-18 13:59:00-05:00,127.33000183105469,127.55000305175781,127.32009887695312,127.4845962524414,76478
2024-12-18 14:00:00-05:00,127.45999908447266,127.45999908447266,126.66000366210938,126.68499755859375,153856
2024-12-18 14:01:00-05:00,126.66000366210938,126.69000244140625,126.29499816894531,126.56999969482422,192473
